type,name,res_id,src,value,fuzzy
view,timesheet.hours_employee_weekly,0,Hours per Employee per Week,Uren per werknemer per week,0
view,timesheet.line,0,Hours,Uren,0
view,timesheet.line,0,Timesheet Line,Tijdregistratieregel,0
view,timesheet.line,0,Timesheet Lines,Tijdregistratieregels,0
view,timesheet.open_hours_employee.init,0,Hours per Employee,Uren per werknemer,0
view,timesheet.work,0,Hours per Work,Uren per werk,0
view,timesheet.work,0,Work,Werk,0
view,timesheet.work,0,Works,Werken,0
view,timesheet.work.open.init,0,Hours per Work,Uren per werk,0
wizard_button,"timesheet.enter_lines,init,end",0,Cancel,Annuleren,0
wizard_button,"timesheet.enter_lines,init,enter",0,Enter,Bevestigen,0
wizard_button,"timesheet.open_hours_employee,init,end",0,Cancel,Annuleren,0
wizard_button,"timesheet.open_hours_employee,init,open",0,Open,Open,0
wizard_button,"timesheet.work.open,init,end",0,Cancel,Annuleren,0
wizard_button,"timesheet.work.open,init,open",0,Open,Open,0
wizard_button,"timesheet.work.open2,init,end",0,Cancel,Annuleren,0
wizard_button,"timesheet.work.open2,init,open",0,Open,Open,0
